,weight,CONS_Total,vatax,table_row
7625,3272.1324122540395,971366.7724977906,55820.271689240566,63
7667,3272.1324122540395,971506.3468493465,49306.551486977514,63
6638,4547.623721098905,971516.810451029,62991.059647835595,63
4761,7785.998859758548,971556.4629460368,58667.79481415438,63
4932,7785.998859758548,971597.0898664687,75364.53339541443,63
9121,5442.816405570072,971649.0320014027,61501.04334101874,63
3694,7771.828984570042,971804.9049429207,75804.97996825814,63
6686,1324.229128667104,971854.0619292312,52451.09088646325,63
10014,1640.3389712028288,971935.2847132513,88134.65090628763,63
1928,6939.214439708846,971970.08164796,62073.657052075345,63
12641,2305.327641308141,971981.6155941184,47549.81271104712,63
8560,3272.1324122540395,972099.2739978961,72218.03722823306,63
8892,3272.132160492847,972138.7844041996,57307.8379095369,63
12061,4800.865898653466,972308.7400720324,61797.76949885526,63
4883,7785.998859758548,972478.8246260667,39494.915635579666,63
13894,2305.327641308141,972483.345834089,62743.921797937204,63
10711,5442.816405570072,972487.2477564306,48993.82811811316,63
10311,1640.3388453222326,972509.4779878531,27497.120231832698,63
5976,4547.623343457116,972610.3373945225,58308.453489110805,63
2671,3422.676164229016,972672.5641204043,64562.74728327789,63
6758,4547.623343457116,973045.0368385212,58471.661940463004,63
5803,4547.623721098905,973133.5174552795,46272.86121605808,63
10292,1526.2924098784906,973272.0143028647,59853.559780579286,63
6142,4547.623721098905,973486.8456842422,45520.6034297878,63
11511,1079.7404360090336,973833.22568189,47232.637428033,63
8344,3272.132160492847,973926.413608084,57985.08792379749,63
13103,517.7008952786388,974019.7734205634,69170.82746936523,63
6107,4547.623343457116,974042.9129078281,27793.485944902386,63
9211,1640.3389712028288,974117.210565344,83823.15771535622,63
40,598.8518860416053,974211.9772185562,49029.085265149166,63
1366,2307.802957351234,974335.2565598965,80383.13339439439,63
10380,5442.816405570072,974398.6717852831,60277.24962738696,63
4191,7785.998859758548,974420.1645887387,79467.07499378697,63
3923,7785.998859758548,974949.7345219885,66989.7721402479,63
12657,2305.327641308141,974996.9191726132,29225.06448612064,63
4252,7771.830243376004,975034.8465964331,75295.71328839961,63
5906,1324.229128667104,975249.3003144588,64485.06467030646,63
14383,2305.327641308141,975287.1078167404,56488.73306563236,63
14278,2305.327641308141,975344.7739677846,61541.61057797184,63
8098,772.3876030264923,975414.1278679601,44459.96024728856,63
2916,6939.214439708846,975498.4954726975,62727.94108900755,63
7313,3272.1324122540395,975664.5850217377,69225.7975336468,63
13493,2305.327641308141,975781.485253192,66304.28391008043,63
5264,7785.998859758548,976126.0645818186,45823.08979500422,63
3224,6939.214439708846,976151.1192316122,25417.72264128852,63
548,602.4971615216244,976168.5418622617,61589.79107852881,63
1658,2307.802957351234,976251.7674098206,48706.62240590868,63
1973,3422.676164229016,976346.9181599298,77670.96562950726,63
3026,6939.214439708846,976515.2153407871,53055.79936515238,63
13884,2305.327641308141,976992.5729940329,39528.45432320655,63
4543,10143.090238659672,977248.3297118274,33591.967065834644,63
13926,517.7008952786388,977391.7590933703,50109.22563034149,63
2808,6939.214439708846,977544.5724429545,55909.669617181804,63
3914,7785.998859758548,977716.2062781956,51577.3791489089,63
13744,541.1050437126495,977831.2020840275,49593.518501624625,63
11051,1079.74056188963,977965.5392651208,70268.2436776644,63
1897,6939.214439708846,978062.7759403081,44324.89960013119,63
1060,2307.8033349930224,978300.7575519311,92203.15492387097,63
12213,1090.7787796066118,978648.025268527,58115.849760569225,63
3579,3422.676164229016,978678.5318759639,55092.753716315245,63
12013,4800.865898653466,978806.901618123,47634.63163997607,63
4157,7785.998859758548,978858.5609530114,97935.03323333485,63
9064,1640.3388453222326,979354.9552191547,77072.71463031205,63
14088,541.1050437126495,979507.075153487,90228.0802654424,63
3099,3422.676164229016,979631.4642165254,45883.29867640855,63
2448,2950.22878939898,979738.960267999,66009.79603337782,63
8238,814.1182794629115,979894.4288815915,71684.3822313368,63
3505,3422.676164229016,980075.5247233682,41788.43735451139,63
9621,1640.3389712028288,980212.1708415415,54662.01477409566,63
1978,3422.676164229016,980439.9834609558,62741.5652250415,63
506,602.4972370499821,980468.5413875824,66413.12477167769,63
1042,598.8518860416053,980587.4465018813,70249.57085602912,63
12198,1090.7787166663138,980665.6890410441,71205.89339637636,63
3279,6939.214439708846,980794.3594819854,56093.941016179946,63
13938,2305.327641308141,980810.0513398077,62636.73268899621,63
13834,517.700819750281,980832.2797463108,35383.0384832347,63
123,598.8518860416053,980874.536874624,36785.09039076872,63
8228,814.1182794629115,980999.3787757098,59635.23177352544,63
460,602.4972370499821,981342.067995367,58911.491687030335,63
13797,2305.327641308141,981383.425045005,61253.96116148451,63
5941,4547.623343457116,981413.6881163027,63842.0918309415,63
3023,6939.214439708846,981438.9252210669,52773.13803489378,63
13576,2305.327641308141,981474.8551458314,70687.49227504911,63
2870,6939.214439708846,981603.5757032367,54933.353613875515,63
12828,517.7008952786388,981644.1807781201,55485.65791437548,63
13178,517.700819750281,981760.6586157349,71215.49252567421,63
4703,7785.998859758548,981935.4970520274,54051.97147515901,63
4937,7785.998859758548,982069.0073021234,38610.263072664486,63
9762,1640.3388453222326,982125.0876250644,58270.24752397677,63
13214,2305.327641308141,982217.5596601861,50524.970997416094,63
3639,7771.830243376004,982521.3334457377,74767.50169030511,63
5060,7785.998859758548,982644.014969261,79606.42493097755,63
8844,814.1182794629115,982706.8710381015,52072.05688321155,63
647,2307.802957351234,982712.270013147,64259.67673910482,63
10011,5442.816405570072,983046.1260846651,77552.83521904449,63
3229,6939.214439708846,983084.1842906678,42647.993236768045,63
7318,814.1184053435077,983184.383210576,79092.71369042971,63
2674,3422.676164229016,983267.492416344,68580.01335593917,63
6544,4547.623343457116,983293.633521813,68556.49965977874,63
12884,2305.327641308141,983627.9593594153,64247.19159587453,63
6383,1248.2979530571736,983863.856856536,65449.45043060838,63
10627,5442.816405570072,983886.2016398755,47198.846614211005,63
8631,814.1182794629115,983891.7108711408,77959.303784166,63
13007,2305.327641308141,983950.2146830794,69437.86123331364,63
499,602.4972370499821,984055.4646265844,98713.01914751402,63
13073,2305.327641308141,984079.2860557311,60064.00539861889,63
3232,6939.214439708846,984158.1586304384,60284.063676583835,63
7401,3272.1324122540395,984286.5462713345,59458.777432242365,63
5784,4547.623721098905,984343.031105733,60357.25605128899,63
165,2307.8033349930224,984474.9984940405,79643.43150057332,63
10227,1640.3389712028288,984653.0873479913,85576.24915824445,63
4017,7785.998859758548,984659.3769641924,46426.84924157696,63
5222,10143.092126868612,984780.740301665,40228.755590040644,63
12816,517.7008952786388,985018.4292092656,60387.24645914906,63
5260,7785.998859758548,985025.3524407585,47008.50045454239,63
3613,7771.830243376004,985174.2735128044,90136.61356658378,63
13977,2305.327641308141,985399.9944858064,40929.137137814796,63
349,598.8518860416053,985459.6438169163,64598.86099227438,63
8193,3272.132160492847,985527.0790986451,62763.12120029982,63
6837,4547.623721098905,985718.5848458927,41000.62175822004,63
4874,7785.998859758548,985845.7661119115,51786.372499221325,63
12549,1079.7404360090336,985886.3754824915,72129.91581139844,63
12296,1090.7787166663138,986087.1556393314,49231.00231396939,63
11609,4800.865898653466,986114.6480994481,51631.190019383794,63
889,598.8519238057842,986126.4863241364,55616.563871777995,63
5711,1324.2290027865074,986681.64429188,71852.00719722554,63
6788,4547.623343457116,986727.4829574781,43381.99699605269,63
9440,5442.816405570072,986985.8691256058,46723.76308557023,63
3461,6939.214439708846,987098.1658018896,44878.623163274104,64
3830,7771.830243376004,987277.2176078942,72611.92503439836,64
9485,5442.816405570072,987289.8070901203,93804.36034444916,64
13020,517.700819750281,987510.520464885,65595.96279780357,64
12960,517.7008952786388,987563.2286938017,64310.779924785966,64
9360,1640.3389712028288,987881.944443176,110965.3498943621,64
13648,517.700819750281,987882.119745661,62681.88395184547,64
12610,2305.327641308141,988116.9851834249,92034.81860847544,64
9585,5442.816405570072,988348.3819300572,71746.61120423154,64
11713,4800.8665280564455,988383.9967529392,30922.29042670996,64
5289,10974.97656427202,988655.8177131002,62074.30788595216,64
13597,2305.327641308141,988672.5745224133,48050.19524549272,64
4638,7785.998859758548,988816.4445591803,66043.18955564397,64
4809,10143.092126868612,988889.7291481788,46376.29755213241,64
8627,814.1182794629115,988913.5845849258,87031.06978228837,64
6407,1248.2979530571736,989234.5483175457,81471.87931127417,64
1912,6939.214439708846,989236.6675280128,53350.79020463393,64
8903,3272.132160492847,989464.6509013786,51557.05420224848,64
6772,4547.623343457116,989501.0354540641,43777.899518949474,64
13516,517.7008952786388,989942.1856262616,53593.341216898974,64
4400,7771.830243376004,989978.3804523344,65569.1395716757,64
2924,3422.676164229016,990130.3550489221,49855.91398685258,64
7352,814.1182794629115,990333.2623021874,46099.30450184254,64
4787,7785.998859758548,990460.2717298167,81715.1615585429,64
1686,598.8518860416053,990523.2144285446,64058.33907240307,64
3007,6939.214439708846,990560.2469155119,44493.792083170134,64
12605,2305.327641308141,990665.9568565594,63161.80432779557,64
5371,7195.832105449714,990735.6831780331,45099.67177843042,64
1713,598.8519238057842,991148.8612025587,53755.28111432934,64
12147,1090.7787796066118,991363.3275431565,79112.61431640355,64
13231,517.700819750281,991365.1137436586,84835.17271301255,64
4230,7771.830243376004,991475.7358141036,70902.5212728029,64
6139,4547.623721098905,991576.9345574636,55730.89609983209,64
10794,1079.7404360090336,991647.6453080734,68507.79130756727,64
9652,1640.3389712028288,991722.394013763,63044.982242227205,64
8570,3272.1324122540395,991730.0152960012,84922.64795771039,64
13745,541.1050437126495,991730.8243189163,50755.56500897379,64
10104,1640.3388453222326,991917.1286931754,61544.77722253162,64
12778,517.7008952786388,992017.5907245184,77238.7034583276,64
8250,814.1182794629115,992430.2604263136,61457.804932345025,64
2863,6939.214439708846,992565.617835419,55759.2270799823,64
5836,1324.2290027865074,992587.7086374571,42926.04779912165,64
1059,598.8518860416053,993004.8242047721,52981.42155709208,64
10192,5442.816405570072,993084.7129103589,47560.99467057071,64
11993,1079.7404360090336,993124.3734493108,78153.4810969063,64
249,2307.802957351234,993177.2713768035,64079.52147596084,64
3911,7785.998859758548,993303.8405060149,72433.88891012676,64
1820,3422.676164229016,993575.450261079,43266.2134668032,64
1089,2307.802957351234,993593.0661980888,55357.438986974645,64
251,2307.802957351234,993633.2417032823,64167.41311687755,64
12982,2305.327641308141,993653.86104837,62927.08476473911,64
13527,517.7008952786388,993943.8420671474,53445.557788580256,64
8972,3272.132160492847,994243.7891027168,58730.08909669847,64
6424,1248.2979530571736,994266.9966051824,76520.30149117182,64
5863,1324.229128667104,994541.6241340421,44796.142384500505,64
7764,3272.132160492847,994771.4975673127,88816.05154817767,64
3559,6939.214439708846,994908.011234832,45392.982284407124,64
8930,3272.132160492847,994924.6355818089,59162.8017326531,64
1506,598.8519238057842,994952.8260926709,61031.181124559276,64
6319,1248.298041173591,995196.5531951502,68024.83788323074,64
14369,517.7007819861022,995261.3358840472,76069.56246436936,64
4173,7785.998859758548,995411.7461310164,61344.399966262805,64
10765,1640.3389712028288,995623.7745701711,56599.93498356288,64
1535,2307.802957351234,995631.4209106413,72263.52228729088,64
8618,814.1182794629115,995799.3182529178,58214.67806824898,64
1709,598.8519238057842,995825.1783190102,62707.60042767657,64
6036,4547.623343457116,996057.7724070413,45087.92526680073,64
9962,1640.3388453222326,996194.8409774646,53397.83599895929,64
10219,1640.3389712028288,996215.6786450889,52993.24310015739,64
4426,7785.999363280933,996458.4642739994,95589.37599921985,64
10164,5442.816405570072,996470.4063113622,81541.38855546303,64
3038,3422.676164229016,996487.7609268113,53349.451235912304,64
2346,2950.229418801961,996500.3222604765,67411.4222111833,64
9715,1640.3388453222326,996533.3132322421,52122.41394993016,64
13784,2305.327641308141,996923.7902563186,30945.016435109916,64
3570,6939.214439708846,997218.9744519761,63385.41829726895,64
10855,4800.8665280564455,997282.5973027125,68192.46467479067,64
5535,1324.229128667104,997703.2534209817,54003.94844722338,64
8119,772.3876030264923,997714.5045670944,65516.93099614196,64
11904,1079.7404360090336,997792.4550352253,72871.51092089115,64
828,598.8518860416053,997909.1819705481,52477.97336287795,64
11137,4800.865898653466,998107.0274504606,64562.47221548683,64
2540,2950.229418801961,998536.1246131249,68881.74045670636,64
2398,2950.22878939898,998726.6530893291,53428.857371970975,64
7928,3272.1324122540395,998898.9785499484,78946.41691331206,64
1873,3422.676793631997,999059.4443073948,69011.87676841552,64
4389,7785.998859758548,999222.4912141231,72200.8935757782,64
1767,598.8519238057842,999241.6015442784,31121.529734973043,64
10238,5442.816405570072,999391.2807886477,63669.64306340168,64
10317,1640.3388453222326,999548.441383488,48288.766437659266,64
5932,4547.623343457116,999602.3958167965,59259.454759003354,64
11183,1079.7404360090336,999725.2075207706,73489.03680340186,64
7782,3272.132160492847,999772.3223663208,54252.075811017945,64
2129,3422.676164229016,999854.0587389567,66390.43672448971,64
11612,4800.8665280564455,1000216.4329896272,55389.37652684398,64
14050,541.1050437126495,1000340.3853234812,47661.305626644695,64
939,598.8518860416053,1000369.0984774651,72772.40833260719,64
7519,814.1182794629115,1000885.5092592314,64652.632557122735,64
2874,6939.214439708846,1001013.5031279128,59719.87790804691,64
4367,7785.998859758548,1001356.7901653874,57440.99928679573,64
1078,2307.8033349930224,1001429.6702429284,85542.21889803869,64
5046,10143.090238659672,1001614.3887890847,60637.40357552314,64
5887,4547.623343457116,1001622.9247201504,71512.64651737301,64
9129,5442.816405570072,1001653.1288155667,34963.56604424437,64
7701,814.1182794629115,1001949.6322743108,66638.50037018221,64
11182,1079.7404360090336,1002195.38000402,58276.19844237664,64
6026,1324.2290027865074,1002509.0571607846,95738.16852253627,64
5420,1324.2290027865074,1002568.5454032609,59853.097491998626,64
12621,517.7008952786388,1003090.6694618957,46299.86933635002,64
3859,7771.830243376004,1003498.7785654891,70327.06626610969,64
2699,6939.214439708846,1003573.2373116384,62846.760781444245,64
8194,3272.132160492847,1003664.2810275431,46113.615293339375,64
